Date,HOBBIES_1_004_CA_2_evaluation,HOBBIES_1_008_CA_2_evaluation,HOBBIES_1_014_CA_2_evaluation,HOBBIES_1_015_CA_2_evaluation,HOBBIES_1_016_CA_2_evaluation,HOBBIES_1_021_CA_2_evaluation,HOBBIES_1_043_CA_2_evaluation,HOBBIES_1_048_CA_2_evaluation,HOBBIES_1_079_CA_2_evaluation,HOBBIES_1_085_CA_2_evaluation,HOBBIES_1_103_CA_2_evaluation,HOBBIES_1_105_CA_2_evaluation,HOBBIES_1_108_CA_2_evaluation,HOBBIES_1_134_CA_2_evaluation,HOBBIES_1_144_CA_2_evaluation,HOBBIES_1_148_CA_2_evaluation,HOBBIES_1_149_CA_2_evaluation,HOBBIES_1_151_CA_2_evaluation,HOBBIES_1_157_CA_2_evaluation,HOBBIES_1_173_CA_2_evaluation,HOBBIES_1_178_CA_2_evaluation,HOBBIES_1_179_CA_2_evaluation,HOBBIES_1_189_CA_2_evaluation,HOBBIES_1_201_CA_2_evaluation,HOBBIES_1_215_CA_2_evaluation,HOBBIES_1_244_CA_2_evaluation,HOBBIES_1_254_CA_2_evaluation,HOBBIES_1_256_CA_2_evaluation,HOBBIES_1_279_CA_2_evaluation,HOBBIES_1_287_CA_2_evaluation,HOBBIES_1_297_CA_2_evaluation,HOBBIES_1_319_CA_2_evaluation,HOBBIES_1_323_CA_2_evaluation,HOBBIES_1_324_CA_2_evaluation,HOBBIES_1_329_CA_2_evaluation,HOBBIES_1_337_CA_2_evaluation,HOBBIES_1_341_CA_2_evaluation,HOBBIES_1_348_CA_2_evaluation,HOBBIES_1_350_CA_2_evaluation,HOBBIES_1_356_CA_2_evaluation,HOBBIES_1_364_CA_2_evaluation,HOBBIES_1_370_CA_2_evaluation,HOBBIES_1_371_CA_2_evaluation,HOBBIES_1_379_CA_2_evaluation,HOBBIES_1_381_CA_2_evaluation,HOBBIES_1_404_CA_2_evaluation,HOBBIES_1_416_CA_2_evaluation,HOBBIES_1_420_CA_2_evaluation,HOUSEHOLD_1_003_CA_2_evaluation,HOUSEHOLD_1_007_CA_2_evaluation,HOUSEHOLD_1_012_CA_2_evaluation,HOUSEHOLD_1_014_CA_2_evaluation,HOUSEHOLD_1_025_CA_2_evaluation,HOUSEHOLD_1_027_CA_2_evaluation,HOUSEHOLD_1_038_CA_2_evaluation,HOUSEHOLD_1_047_CA_2_evaluation,HOUSEHOLD_1_048_CA_2_evaluation,HOUSEHOLD_1_055_CA_2_evaluation,HOUSEHOLD_1_061_CA_2_evaluation,HOUSEHOLD_1_072_CA_2_evaluation,HOUSEHOLD_1_075_CA_2_evaluation,HOUSEHOLD_1_079_CA_2_evaluation,HOUSEHOLD_1_082_CA_2_evaluation,HOUSEHOLD_1_083_CA_2_evaluation,HOUSEHOLD_1_087_CA_2_evaluation,HOUSEHOLD_1_095_CA_2_evaluation,HOUSEHOLD_1_099_CA_2_evaluation,HOUSEHOLD_1_107_CA_2_evaluation,HOUSEHOLD_1_121_CA_2_evaluation,HOUSEHOLD_1_122_CA_2_evaluation,HOUSEHOLD_1_129_CA_2_evaluation,HOUSEHOLD_1_141_CA_2_evaluation,HOUSEHOLD_1_153_CA_2_evaluation,HOUSEHOLD_1_158_CA_2_evaluation,HOUSEHOLD_1_165_CA_2_evaluation,HOUSEHOLD_1_170_CA_2_evaluation,HOUSEHOLD_1_176_CA_2_evaluation,HOUSEHOLD_1_188_CA_2_evaluation,HOUSEHOLD_1_192_CA_2_evaluation,HOUSEHOLD_1_194_CA_2_evaluation,HOUSEHOLD_1_197_CA_2_evaluation,HOUSEHOLD_1_198_CA_2_evaluation,HOUSEHOLD_1_202_CA_2_evaluation,HOUSEHOLD_1_204_CA_2_evaluation,HOUSEHOLD_1_205_CA_2_evaluation,HOUSEHOLD_1_212_CA_2_evaluation,HOUSEHOLD_1_215_CA_2_evaluation,HOUSEHOLD_1_218_CA_2_evaluation,HOUSEHOLD_1_220_CA_2_evaluation,HOUSEHOLD_1_232_CA_2_evaluation,HOUSEHOLD_1_235_CA_2_evaluation,HOUSEHOLD_1_238_CA_2_evaluation,HOUSEHOLD_1_241_CA_2_evaluation,HOUSEHOLD_1_243_CA_2_evaluation,HOUSEHOLD_1_247_CA_2_evaluation,HOUSEHOLD_1_249_CA_2_evaluation,HOUSEHOLD_1_262_CA_2_evaluation,HOUSEHOLD_1_268_CA_2_evaluation,HOUSEHOLD_1_275_CA_2_evaluation,HOUSEHOLD_1_280_CA_2_evaluation
2013/12/17,6,9,0,12,0,0,1,1,1,0,2,0,0,1,0,1,1,2,1,1,8,1,3,0,0,7,3,0,0,0,1,10,1,0,0,0,8,8,0,2,0,0,9,0,1,3,0,1,1,3,0,0,1,4,2,0,0,2,1,2,0,1,0,3,0,2,0,0,2,1,3,0,0,0,1,0,3,3,0,0,1,1,1,0,2,0,2,0,0,0,2,1,1,2,0,6,2,0,0,0
2013/12/18,9,8,0,6,4,0,8,2,0,2,16,2,3,0,2,0,0,2,2,2,12,2,4,1,1,5,2,7,1,0,0,5,1,0,1,3,14,9,1,0,0,3,16,0,7,6,2,0,1,3,0,1,0,5,0,0,1,3,1,1,0,3,0,3,0,0,4,0,0,2,2,5,0,0,0,3,1,0,1,0,2,3,1,0,0,0,1,0,1,1,1,0,1,2,3,0,2,0,1,0
2013/12/19,2,1,2,0,1,0,1,0,1,0,3,0,0,10,1,3,1,1,0,1,2,0,1,3,1,1,2,4,0,0,1,2,0,1,2,2,6,6,1,3,2,38,4,1,3,20,1,0,1,6,0,0,2,3,0,2,1,3,1,2,0,0,2,5,3,0,0,2,0,0,2,2,0,2,1,0,0,0,1,3,1,1,0,1,1,1,1,0,1,1,0,0,0,4,1,0,2,1,1,2
2013/12/20,0,11,1,33,6,0,0,10,0,0,4,2,0,9,1,0,1,0,3,1,19,2,0,2,0,4,4,0,1,2,1,3,1,1,1,3,5,4,0,0,1,3,1,0,3,17,1,0,1,1,1,0,2,5,2,0,0,7,0,2,0,2,1,1,4,2,0,1,0,3,5,2,0,0,0,0,1,0,0,2,2,5,1,2,0,2,5,2,2,0,0,0,1,2,1,3,3,3,3,1
2013/12/21,4,1,1,15,7,1,5,14,2,2,2,1,0,4,0,1,1,1,1,3,4,0,11,0,2,11,8,15,1,1,1,2,1,0,1,6,11,6,4,2,0,9,10,0,6,7,1,0,2,3,2,1,3,4,0,0,1,4,5,6,0,5,3,7,1,2,5,1,0,3,0,9,1,0,1,2,0,2,0,3,2,12,3,0,1,1,0,0,2,2,5,1,2,2,4,3,8,0,4,0
2013/12/22,3,2,2,8,1,0,1,3,1,1,0,1,0,2,1,2,0,0,0,0,3,0,1,3,2,0,8,1,0,0,0,0,0,0,3,8,9,13,0,0,0,0,3,1,4,1,0,1,1,0,2,0,0,1,1,0,2,8,3,7,0,1,1,4,1,1,1,3,1,2,4,2,0,3,3,1,1,2,1,5,3,0,1,0,3,2,0,0,4,2,0,0,2,2,4,3,5,0,1,1
2013/12/23,3,5,2,6,0,2,5,2,0,0,1,0,1,0,0,0,0,1,0,1,3,2,9,2,1,0,5,3,1,1,0,4,1,0,2,4,2,4,1,0,2,0,3,0,2,6,3,1,0,2,2,1,0,2,1,0,0,4,1,5,1,3,0,14,0,2,1,0,3,2,1,2,0,3,2,1,1,2,0,0,2,0,1,0,1,2,6,0,0,0,0,0,3,0,0,3,4,0,1,3
2013/12/24,6,7,0,0,0,0,0,7,1,0,12,0,0,1,2,1,1,0,0,0,4,1,10,1,2,4,1,0,1,0,0,0,1,0,2,4,8,2,0,0,1,2,2,0,1,4,2,1,2,0,0,1,1,0,0,1,3,1,2,3,2,0,0,0,1,0,1,1,1,5,0,2,0,1,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,1,1,0,0,2,13,1,1,1
2013/12/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/12/26,4,2,0,7,24,1,14,0,2,1,10,0,1,6,1,1,0,0,0,3,0,3,2,4,0,3,6,0,1,1,1,3,3,3,0,1,2,18,0,4,1,0,26,1,10,2,1,2,1,0,2,0,4,5,0,0,0,6,1,10,3,4,2,7,1,2,0,0,1,0,1,1,0,0,3,0,1,1,1,5,0,2,3,3,5,2,0,3,2,0,1,0,1,0,2,1,4,0,3,1
2013/12/27,0,2,0,17,3,0,5,13,0,2,0,0,0,4,2,1,0,0,1,0,2,0,0,1,2,6,8,0,1,1,1,5,0,0,2,5,4,6,0,0,1,7,9,0,6,0,0,0,4,1,0,1,0,4,0,1,8,2,5,10,1,2,2,5,3,0,1,0,1,0,2,0,0,3,3,2,0,2,1,5,0,1,2,0,0,0,2,0,0,0,0,0,0,7,2,2,10,1,2,0
2013/12/28,0,5,0,16,0,0,0,5,2,2,0,3,0,5,0,1,0,0,0,1,6,3,8,0,3,0,9,2,0,1,1,0,2,0,2,3,8,0,0,1,0,3,10,0,4,3,0,2,1,2,2,0,0,6,2,3,1,3,2,4,0,6,0,8,3,0,1,1,2,6,4,7,1,0,3,0,1,1,0,4,3,0,4,3,0,2,2,2,3,1,0,3,0,3,1,3,15,3,2,0
2013/12/29,6,1,3,32,1,0,1,1,0,1,0,1,1,6,0,1,3,1,2,0,0,0,3,2,0,8,8,2,0,0,0,0,1,0,3,4,0,0,0,0,1,7,3,0,4,1,0,1,2,5,0,4,1,5,3,0,2,3,2,13,1,1,0,9,2,0,1,0,1,10,3,2,2,1,2,0,1,1,1,6,3,8,1,2,0,2,2,1,0,2,0,3,1,2,2,1,6,2,2,1
2013/12/30,10,8,0,2,0,0,4,16,0,0,4,0,0,7,1,0,0,0,0,0,12,3,9,0,2,8,12,2,0,1,1,1,0,2,2,2,7,12,0,0,2,21,11,2,0,6,0,0,1,2,0,1,1,3,1,1,2,4,2,5,1,1,2,2,0,0,5,0,0,0,1,2,3,2,0,0,1,0,1,1,1,0,2,1,3,2,0,1,2,1,1,0,1,0,3,2,3,1,2,3
2013/12/31,7,5,3,4,1,0,2,0,0,0,6,0,0,3,0,4,0,1,0,1,5,0,0,4,1,6,4,2,0,0,0,1,0,0,1,3,12,18,2,0,1,0,6,0,4,0,1,0,1,0,3,0,0,2,0,0,0,4,2,4,1,1,1,3,1,0,2,0,2,2,5,4,2,1,1,1,1,3,1,0,1,1,2,0,1,1,2,0,2,0,0,0,3,1,2,4,2,1,1,1
2014/01/01,3,0,0,4,6,0,3,16,0,1,6,0,1,0,2,2,0,0,0,0,11,1,0,0,0,0,0,0,1,0,1,1,0,0,1,3,0,0,0,0,0,0,22,0,0,15,2,0,1,1,2,0,0,4,2,0,0,3,0,9,3,4,0,7,0,0,0,0,0,0,2,2,4,1,3,0,4,2,1,1,2,3,0,0,3,1,1,1,2,0,1,1,0,0,4,1,5,1,3,1
2014/01/02,4,3,0,0,13,1,2,10,1,1,0,0,3,7,0,1,1,0,1,0,0,3,0,1,2,1,1,0,0,3,0,0,1,2,2,9,4,8,1,2,0,0,0,0,3,0,0,0,2,2,1,1,0,0,1,2,0,1,1,5,0,0,0,10,0,1,0,2,2,3,0,2,0,1,1,1,4,3,0,1,3,3,0,0,0,2,2,1,2,2,1,0,1,1,1,1,10,1,3,1
2014/01/03,0,0,6,16,0,1,5,7,3,2,6,0,3,9,1,3,0,0,3,2,2,0,6,0,3,7,1,7,2,0,1,3,0,0,0,3,5,8,2,4,0,0,2,0,15,11,1,1,2,0,1,0,0,0,1,0,0,2,2,8,2,5,3,6,2,1,1,2,1,8,3,1,7,0,1,1,1,1,0,3,0,6,2,0,0,0,0,0,1,2,0,1,1,4,7,2,9,0,2,1
2014/01/04,5,4,0,31,1,2,3,15,0,1,2,0,0,6,0,1,0,1,0,0,9,0,1,2,0,4,6,3,0,0,0,7,2,0,1,4,4,7,1,0,4,20,28,0,0,0,0,1,5,7,0,2,0,5,2,4,6,6,6,5,1,4,1,11,1,0,0,3,0,6,2,2,3,1,2,0,0,3,0,3,1,5,2,0,3,0,2,1,2,0,1,0,1,3,1,4,12,0,5,2
2014/01/05,1,2,0,37,4,0,1,2,0,0,0,0,1,5,0,2,1,0,1,0,0,1,0,0,0,0,7,5,1,0,0,8,2,2,2,1,7,2,0,0,2,1,5,0,0,1,2,4,1,2,0,2,0,6,0,1,2,4,2,10,2,1,1,6,2,0,0,0,3,4,1,3,3,0,6,4,0,0,0,2,1,2,1,1,1,1,2,0,2,0,1,2,1,1,1,4,10,1,5,1
2014/01/06,4,9,0,1,0,0,8,26,1,0,0,0,1,5,0,5,0,0,0,0,2,0,6,0,1,11,14,27,1,1,0,0,1,0,2,1,4,4,0,1,3,1,15,2,0,4,2,0,1,1,0,1,0,5,4,1,2,1,0,4,1,2,1,1,0,1,2,0,0,2,1,2,0,0,2,1,1,0,1,1,2,0,1,0,0,1,2,2,2,1,0,0,2,2,4,2,6,0,0,1
2014/01/07,0,5,0,1,1,1,0,19,0,0,2,0,2,7,0,0,2,2,0,0,5,1,3,1,1,4,5,0,0,0,0,0,0,1,1,3,8,11,2,0,2,2,16,0,5,2,0,0,2,2,0,0,0,0,0,0,3,2,1,5,0,1,1,3,1,1,2,0,0,2,3,7,0,0,2,0,0,3,1,2,3,1,0,3,0,1,1,0,1,0,0,0,2,2,0,0,11,0,1,0
2014/01/08,3,6,0,0,0,0,0,0,0,1,10,2,0,3,0,1,2,1,2,0,21,0,0,0,2,2,0,7,0,0,0,6,1,2,0,3,4,6,0,0,2,34,0,1,0,0,1,0,2,1,0,0,4,0,1,1,4,2,2,2,2,3,1,3,1,0,0,2,0,1,1,1,0,1,1,0,3,3,1,2,1,2,2,0,3,1,2,1,0,2,0,0,1,1,4,2,5,0,7,0
2014/01/09,10,13,0,14,0,0,5,21,2,1,7,1,0,5,1,0,1,0,0,2,4,1,0,2,0,8,0,0,1,1,0,5,0,0,0,3,4,4,1,0,0,6,4,0,3,0,0,0,0,2,0,0,0,6,0,0,1,2,1,2,0,2,2,8,0,1,0,0,0,3,1,0,0,0,4,0,0,0,0,2,0,2,0,0,2,0,2,1,4,2,0,0,2,0,4,0,3,0,1,0
2014/01/10,10,1,0,5,0,0,0,2,2,0,2,0,1,5,1,6,1,0,1,3,24,3,10,0,0,15,2,16,0,0,0,0,0,0,2,5,4,9,0,0,0,4,10,0,0,14,2,1,0,0,1,2,0,3,1,0,1,1,2,7,3,2,1,4,1,2,1,3,0,4,1,2,2,1,0,0,0,4,0,4,0,2,1,0,0,0,4,0,3,1,1,0,1,0,1,1,9,0,1,0
2014/01/11,2,0,1,13,3,5,19,0,2,1,1,0,0,6,1,2,0,1,1,2,0,2,3,2,1,0,7,0,1,1,0,2,3,0,0,9,2,11,1,0,1,0,9,1,0,3,0,2,2,1,1,1,1,9,0,1,4,5,4,7,4,4,1,9,3,1,5,1,1,6,4,3,4,0,1,1,3,0,0,4,3,4,1,0,0,3,2,0,1,0,2,3,0,4,4,3,8,1,4,1
2014/01/12,0,7,2,41,1,1,1,0,0,0,0,2,1,2,0,2,2,0,1,1,0,0,6,0,3,4,0,0,1,0,0,1,3,0,1,2,6,17,1,2,0,5,0,0,16,3,0,3,2,1,0,1,0,2,2,0,7,2,4,7,4,1,1,12,1,2,3,0,4,4,2,3,1,0,3,1,3,2,0,2,0,5,5,2,1,1,2,2,5,0,1,0,4,4,3,1,14,1,1,0
2014/01/13,2,17,0,5,15,0,6,0,0,0,11,0,1,4,1,0,1,2,1,0,8,2,0,1,0,0,1,7,1,1,0,3,1,3,2,0,20,27,0,3,2,3,7,0,0,8,1,2,3,2,0,2,0,3,2,1,1,3,2,4,1,2,0,0,0,0,0,0,3,1,1,4,1,1,3,0,0,3,1,1,1,0,3,0,0,1,0,1,4,2,0,4,0,1,4,3,5,0,1,2
2014/01/14,6,0,1,13,3,0,2,18,2,0,2,2,3,7,0,2,1,0,0,0,5,2,24,1,1,10,4,8,0,0,0,2,0,0,1,4,4,0,0,0,1,19,1,0,3,4,0,2,3,0,1,1,0,0,0,0,3,1,0,2,1,0,1,4,1,1,2,0,1,3,0,0,0,2,0,0,1,2,0,2,1,11,0,0,0,1,2,0,4,0,0,0,1,1,2,1,5,0,2,0
2014/01/15,4,12,0,12,4,0,12,5,0,2,12,0,0,8,0,4,0,0,0,1,5,0,6,0,0,0,4,2,0,1,1,0,0,0,2,0,4,0,0,0,1,6,10,1,5,3,1,0,1,1,0,0,1,4,1,0,4,2,0,4,1,0,2,0,2,1,0,3,0,2,2,4,2,0,2,2,2,2,0,1,5,4,2,0,0,0,1,0,0,1,0,2,0,2,2,0,4,1,0,1
2014/01/16,4,5,0,22,0,1,0,1,1,1,2,0,0,1,0,0,1,0,0,2,3,6,4,2,0,0,20,1,0,1,0,0,1,0,1,2,4,7,0,1,0,20,0,1,2,2,0,1,0,3,2,0,0,6,0,0,2,3,3,1,0,1,0,3,0,1,0,2,1,3,1,4,1,2,3,1,1,1,0,1,0,3,0,0,1,2,5,0,2,1,2,0,1,0,3,2,10,1,3,0
2014/01/17,12,5,0,4,0,2,16,15,1,0,0,0,2,11,0,1,1,1,0,0,21,0,8,2,1,9,0,8,0,0,2,6,2,0,1,1,17,15,3,1,1,4,7,0,12,20,1,0,3,1,0,0,0,3,0,0,3,3,0,4,0,3,0,8,1,4,0,0,2,2,1,2,4,6,2,1,0,2,1,4,1,5,0,0,1,2,0,1,1,1,0,1,2,0,1,2,2,0,5,2
2014/01/18,8,0,5,63,2,1,4,1,1,1,15,0,1,13,1,2,2,1,1,4,11,2,0,0,3,0,34,11,0,1,0,4,0,0,4,1,1,4,1,5,2,15,6,3,14,0,0,2,7,1,2,3,0,2,2,0,2,3,3,6,0,3,0,8,1,1,5,1,2,0,2,3,3,2,3,2,0,4,2,6,1,1,2,4,0,2,4,0,3,1,0,0,2,2,5,6,11,1,4,2
2014/01/19,6,12,2,12,1,0,3,5,0,0,8,1,1,2,0,0,0,1,0,1,0,0,0,1,1,7,16,7,1,1,1,0,1,0,1,2,5,6,0,0,1,0,10,0,2,6,2,5,2,4,2,1,1,2,1,1,4,3,1,9,2,3,1,16,1,0,3,0,2,2,4,0,3,3,0,1,3,3,0,3,0,5,2,2,0,3,2,0,1,0,0,1,1,1,1,1,10,0,8,4
2014/01/20,5,2,1,5,1,0,1,11,0,0,0,1,0,0,1,3,2,0,0,0,6,0,2,0,2,1,3,4,0,1,0,0,1,0,4,2,14,5,6,0,0,1,18,1,2,8,1,3,2,9,1,1,0,4,2,1,4,5,2,10,2,3,2,8,3,1,0,2,1,4,2,1,2,0,3,0,1,1,2,4,1,2,2,0,0,4,4,1,0,1,0,2,0,3,5,4,5,0,2,3
2014/01/21,3,4,1,0,2,0,1,24,1,1,0,1,0,8,1,1,1,1,2,0,0,0,0,1,0,17,0,0,0,1,1,1,2,0,2,2,4,4,0,0,0,12,5,0,0,2,1,1,1,0,1,2,0,3,0,0,0,1,0,2,0,0,1,9,1,1,0,2,0,4,3,0,0,0,0,0,1,0,0,2,0,0,1,0,1,2,2,1,0,2,1,2,2,1,1,2,6,1,1,1
2014/01/22,5,5,0,38,18,0,10,14,0,0,0,1,0,9,1,4,0,0,2,0,6,0,8,1,3,7,6,8,1,0,1,1,0,2,1,5,5,4,0,0,0,8,5,0,0,12,0,0,1,0,1,0,0,1,3,1,1,4,1,4,1,2,1,5,2,0,0,2,0,5,0,0,0,0,1,2,1,0,0,3,6,0,0,0,1,0,2,2,0,1,0,2,1,0,1,0,3,0,2,0
2014/01/23,2,2,0,4,6,1,14,0,0,0,0,0,2,3,0,1,0,0,0,1,1,1,0,0,0,0,5,0,0,0,0,0,0,0,2,4,4,6,0,2,0,11,5,0,4,0,1,1,3,0,0,1,1,5,1,0,1,0,1,6,2,1,0,2,0,1,0,0,0,3,1,0,1,2,1,0,4,1,0,3,1,3,0,1,1,0,3,0,1,1,0,0,3,2,1,3,3,1,0,1
2014/01/24,4,3,6,2,0,1,1,0,0,1,5,0,1,1,1,0,0,3,0,1,4,0,11,0,0,2,2,10,4,1,2,0,0,1,1,3,1,1,0,0,0,0,4,0,0,11,0,2,2,3,0,0,1,3,1,1,3,2,0,3,2,1,1,4,2,1,0,0,1,2,3,0,2,0,2,2,1,1,0,0,1,9,0,0,0,0,4,0,3,0,2,0,0,2,4,2,7,0,0,1
2014/01/25,6,2,1,44,0,2,2,14,1,0,8,0,0,3,0,2,2,1,1,0,9,1,8,1,3,3,10,0,0,1,0,3,2,0,4,5,3,9,0,0,2,6,6,1,2,35,2,0,3,2,0,1,4,4,1,1,3,3,5,10,3,4,0,6,3,1,1,0,1,7,2,0,4,3,5,0,0,3,0,4,0,4,1,0,0,1,2,0,2,1,0,0,2,1,4,2,13,1,1,0
2014/01/26,4,6,0,2,0,0,1,3,0,0,2,2,2,2,1,0,1,1,1,1,5,0,0,2,2,12,10,4,0,0,1,0,4,0,1,2,12,14,0,0,1,10,13,1,6,5,1,2,0,4,0,1,7,7,2,0,2,6,2,5,1,5,1,7,0,0,2,0,1,3,2,0,3,0,2,1,2,3,0,7,3,6,4,2,2,0,0,5,1,1,0,1,3,1,2,5,11,1,3,1
2014/01/27,3,7,2,2,2,0,1,5,1,2,1,1,0,6,0,0,1,0,1,0,31,0,3,1,2,0,1,12,4,2,1,2,0,1,1,3,4,10,0,0,0,0,1,0,1,0,0,3,1,1,0,0,2,2,1,1,0,2,1,5,2,4,1,0,0,0,2,0,2,0,3,0,2,2,1,2,0,2,1,0,1,2,1,2,1,2,3,0,0,1,0,1,0,2,6,1,4,0,2,0
2014/01/28,10,0,1,4,5,1,1,1,1,0,4,0,2,0,0,2,0,0,1,2,0,0,0,1,3,3,0,4,4,0,2,5,1,1,1,1,2,2,0,0,0,2,7,1,0,0,0,0,1,1,1,2,0,4,1,0,0,1,2,0,0,3,4,2,1,2,0,0,0,1,1,0,1,0,1,1,0,1,0,2,1,0,1,0,1,0,1,1,1,1,1,0,2,0,4,4,2,1,3,1
2014/01/29,3,4,0,9,0,1,1,1,0,0,2,0,1,5,1,2,0,0,0,0,0,0,4,3,2,2,10,12,0,0,1,7,0,0,1,7,10,12,0,0,1,10,10,0,6,1,0,0,2,1,1,2,1,0,1,0,1,2,1,1,0,0,0,3,0,0,0,0,0,1,4,0,0,0,4,0,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2,0
2014/01/30,15,6,0,3,0,0,0,0,0,1,2,1,1,3,0,2,0,1,1,0,0,0,6,0,0,0,1,0,0,0,1,4,0,1,3,2,6,4,2,0,2,0,1,0,1,0,3,1,1,0,0,1,1,2,1,0,1,6,2,2,0,0,0,4,0,1,0,0,0,0,1,0,1,3,3,0,0,1,0,1,3,3,2,1,0,1,4,0,1,1,0,1,0,2,0,0,6,0,0,1
2014/01/31,0,10,1,4,2,0,0,19,1,0,16,0,0,2,3,1,0,1,0,1,0,0,8,1,1,8,6,6,1,0,1,0,1,1,2,5,18,10,2,5,0,4,2,0,14,9,2,2,1,1,0,1,0,5,3,0,4,2,3,3,2,2,3,5,5,0,0,0,2,4,0,0,6,2,2,2,0,1,0,2,2,1,0,0,0,2,3,0,0,0,0,0,1,0,1,2,3,2,5,1
2014/02/01,5,4,1,33,2,3,11,9,1,2,2,0,1,8,2,1,0,0,0,1,3,1,3,1,4,4,11,2,0,1,2,9,2,0,2,4,8,7,9,0,0,13,8,0,10,11,2,2,1,1,0,2,5,10,2,0,3,4,5,10,3,1,5,13,1,3,0,1,1,4,0,0,6,0,5,3,0,1,0,4,1,7,1,0,0,4,7,2,3,0,1,1,1,5,5,5,12,0,3,3
2014/02/02,2,2,2,68,4,0,0,3,0,0,6,1,0,5,0,3,0,1,3,1,4,1,0,1,0,1,4,0,0,1,0,3,0,1,0,1,2,0,0,1,1,1,14,0,2,0,0,1,3,5,1,3,1,2,2,1,6,2,1,9,0,2,0,6,1,0,0,3,0,3,3,2,0,1,2,4,3,4,1,3,4,3,0,3,2,2,0,2,1,2,0,1,1,2,4,3,3,2,5,1
2014/02/03,1,4,0,0,12,0,1,4,2,1,0,0,1,9,1,3,1,1,5,2,1,1,6,0,1,2,0,12,2,0,0,3,0,1,0,8,4,4,1,0,0,7,0,4,0,2,0,0,3,0,0,0,1,2,2,0,4,2,1,7,1,1,2,3,1,1,0,0,1,1,0,0,4,0,2,3,0,1,1,0,1,6,3,0,0,2,2,0,1,0,1,0,1,2,1,1,7,1,5,1
2014/02/04,4,0,0,4,0,1,1,5,0,0,0,0,0,10,0,0,0,0,5,1,2,0,8,1,2,6,0,0,0,0,0,4,1,1,1,5,8,4,0,0,1,0,9,0,0,7,0,0,3,0,0,2,1,4,2,1,2,1,1,5,0,0,2,7,2,2,0,0,1,1,0,0,1,0,0,0,0,1,1,0,2,1,0,1,0,3,0,1,1,0,0,0,1,1,4,1,2,0,3,1
2014/02/05,3,4,2,3,0,1,3,14,1,2,1,0,2,6,2,2,0,0,1,1,1,2,0,2,0,0,0,18,0,1,1,0,1,2,6,5,8,7,1,3,2,12,1,1,16,0,0,0,1,5,0,0,2,0,0,0,4,0,1,3,0,0,0,2,2,1,0,0,0,3,0,0,0,1,3,1,1,1,0,0,1,1,1,0,0,1,3,0,0,0,0,0,1,0,0,1,3,2,0,0
2014/02/06,2,8,0,0,22,0,0,4,1,0,3,0,1,2,1,1,0,0,0,0,1,0,3,0,2,0,5,3,0,0,0,0,1,1,0,1,0,2,0,0,1,1,2,0,26,0,0,0,2,0,0,1,0,2,0,0,0,3,1,8,0,1,1,4,0,1,2,1,2,1,1,3,1,0,4,1,1,1,0,2,0,2,2,1,1,2,1,0,4,0,1,0,0,2,1,1,7,0,1,0
2014/02/07,4,32,0,12,2,0,12,10,0,1,13,0,0,2,0,4,1,0,0,1,0,2,10,2,0,12,12,0,0,0,0,1,0,0,2,1,0,0,0,1,1,24,0,0,4,8,1,1,1,0,2,2,2,2,0,0,2,3,2,4,0,1,0,1,1,1,2,3,0,1,2,0,0,0,0,2,0,2,0,1,1,1,0,0,0,2,1,2,3,0,1,0,2,0,1,1,4,1,3,2
2014/02/08,4,9,2,24,0,1,4,12,0,1,5,1,1,3,3,1,0,0,0,4,12,0,7,0,2,13,5,3,0,0,0,6,0,0,6,9,21,11,1,0,0,0,7,2,0,9,2,1,3,4,2,1,6,6,2,3,4,6,5,9,2,2,1,6,1,0,2,4,0,5,4,2,4,1,1,2,1,3,2,2,2,8,2,0,1,3,1,2,3,1,2,4,1,2,1,5,9,0,7,0
2014/02/09,3,0,8,0,0,0,0,2,1,2,0,1,3,7,0,7,4,2,0,0,23,4,5,3,0,3,5,4,1,0,1,2,0,2,2,3,0,3,0,1,0,0,10,0,8,5,2,3,4,1,0,2,3,7,2,0,10,5,1,10,0,2,0,5,2,1,6,3,4,2,3,9,5,2,5,2,1,3,3,5,4,4,3,2,0,2,3,1,3,0,1,2,4,3,3,5,9,1,2,0
2014/02/10,2,12,0,28,0,1,2,18,1,0,6,0,0,4,0,3,2,0,0,2,5,0,5,1,2,7,7,0,0,0,0,0,0,2,2,5,8,8,1,0,0,2,0,0,0,2,1,0,3,2,4,0,0,6,2,0,4,10,3,9,0,1,2,8,1,2,1,2,0,1,2,4,0,0,0,1,1,2,0,2,1,4,0,0,1,3,0,0,0,0,2,0,0,1,7,3,2,0,0,0
