Date,FOODS_1_018_CA_3_evaluation,FOODS_1_021_CA_3_evaluation,FOODS_1_023_CA_3_evaluation,FOODS_1_046_CA_3_evaluation,FOODS_1_082_CA_3_evaluation,FOODS_1_085_CA_3_evaluation,FOODS_1_087_CA_3_evaluation,FOODS_1_099_CA_3_evaluation,FOODS_1_139_CA_3_evaluation,FOODS_1_161_CA_3_evaluation,FOODS_1_170_CA_3_evaluation,FOODS_1_208_CA_3_evaluation,FOODS_1_218_CA_3_evaluation,FOODS_2_013_CA_3_evaluation,FOODS_2_016_CA_3_evaluation,FOODS_2_019_CA_3_evaluation,FOODS_2_030_CA_3_evaluation,FOODS_2_181_CA_3_evaluation,FOODS_2_197_CA_3_evaluation,FOODS_2_233_CA_3_evaluation,FOODS_2_293_CA_3_evaluation,FOODS_2_325_CA_3_evaluation,FOODS_2_347_CA_3_evaluation,FOODS_2_357_CA_3_evaluation,FOODS_3_023_CA_3_evaluation,FOODS_3_064_CA_3_evaluation,FOODS_3_080_CA_3_evaluation,FOODS_3_082_CA_3_evaluation,FOODS_3_099_CA_3_evaluation,FOODS_3_100_CA_3_evaluation,FOODS_3_107_CA_3_evaluation,FOODS_3_113_CA_3_evaluation,FOODS_3_121_CA_3_evaluation,FOODS_3_127_CA_3_evaluation,FOODS_3_144_CA_3_evaluation,FOODS_3_156_CA_3_evaluation,FOODS_3_202_CA_3_evaluation,FOODS_3_203_CA_3_evaluation,FOODS_3_217_CA_3_evaluation,FOODS_3_226_CA_3_evaluation,FOODS_3_228_CA_3_evaluation,FOODS_3_230_CA_3_evaluation,FOODS_3_232_CA_3_evaluation,FOODS_3_239_CA_3_evaluation,FOODS_3_250_CA_3_evaluation,FOODS_3_252_CA_3_evaluation,FOODS_3_258_CA_3_evaluation,FOODS_3_259_CA_3_evaluation,FOODS_3_265_CA_3_evaluation,FOODS_3_280_CA_3_evaluation,FOODS_3_300_CA_3_evaluation,FOODS_3_304_CA_3_evaluation,FOODS_3_313_CA_3_evaluation,FOODS_3_335_CA_3_evaluation,FOODS_3_349_CA_3_evaluation,FOODS_3_369_CA_3_evaluation,FOODS_3_377_CA_3_evaluation,FOODS_3_389_CA_3_evaluation,FOODS_3_400_CA_3_evaluation,FOODS_3_407_CA_3_evaluation,FOODS_3_428_CA_3_evaluation,FOODS_3_450_CA_3_evaluation,FOODS_3_458_CA_3_evaluation,FOODS_3_473_CA_3_evaluation,FOODS_3_477_CA_3_evaluation,FOODS_3_481_CA_3_evaluation,FOODS_3_508_CA_3_evaluation,FOODS_3_513_CA_3_evaluation,FOODS_3_530_CA_3_evaluation,FOODS_3_555_CA_3_evaluation,FOODS_3_559_CA_3_evaluation,FOODS_3_562_CA_3_evaluation,FOODS_3_570_CA_3_evaluation,FOODS_3_585_CA_3_evaluation,FOODS_3_586_CA_3_evaluation,FOODS_3_587_CA_3_evaluation,FOODS_3_610_CA_3_evaluation,FOODS_3_632_CA_3_evaluation,FOODS_3_648_CA_3_evaluation,FOODS_3_652_CA_3_evaluation,FOODS_3_654_CA_3_evaluation,FOODS_3_655_CA_3_evaluation,FOODS_3_668_CA_3_evaluation,FOODS_3_674_CA_3_evaluation,FOODS_3_679_CA_3_evaluation,FOODS_3_694_CA_3_evaluation,FOODS_3_697_CA_3_evaluation,FOODS_3_702_CA_3_evaluation,FOODS_3_704_CA_3_evaluation,FOODS_3_712_CA_3_evaluation,FOODS_3_714_CA_3_evaluation,FOODS_3_721_CA_3_evaluation,FOODS_3_741_CA_3_evaluation,FOODS_3_752_CA_3_evaluation,FOODS_3_756_CA_3_evaluation,FOODS_3_765_CA_3_evaluation,FOODS_3_775_CA_3_evaluation,FOODS_3_792_CA_3_evaluation,FOODS_3_819_CA_3_evaluation,FOODS_3_820_CA_3_evaluation
2014/01/15,11,3,5,11,2,7,3,3,8,3,10,5,12,3,9,0,6,9,0,5,3,10,7,1,5,3,21,1,8,5,15,10,3,1,1,5,25,4,1,9,6,2,1,1,3,30,5,7,0,2,5,5,11,8,3,4,12,22,1,8,0,0,4,4,7,4,1,1,1,34,0,9,7,2,68,1,2,3,2,2,0,3,5,5,1,32,9,6,1,0,12,0,8,18,9,1,1,15,2,3
2014/01/16,3,1,5,2,3,2,3,6,8,10,18,5,9,2,0,0,1,6,0,4,4,10,1,1,5,5,12,5,12,1,10,1,7,0,1,2,22,2,8,5,5,2,5,0,1,28,7,6,4,1,1,8,6,0,3,4,9,20,6,6,4,0,12,6,5,1,1,2,2,30,2,6,5,3,52,7,2,1,3,6,2,4,9,1,0,16,10,6,10,0,16,2,4,165,11,2,0,6,0,1
2014/01/17,3,0,4,9,1,4,1,3,0,1,9,3,9,5,3,8,1,17,20,6,7,3,9,2,0,8,14,1,12,4,14,2,7,6,2,0,14,2,3,13,5,4,5,1,0,42,6,4,4,0,7,2,9,1,3,6,9,26,5,5,3,0,9,3,7,2,0,2,2,32,0,6,15,0,71,2,6,1,0,0,0,1,6,12,1,20,9,5,2,8,16,0,5,13,12,0,2,4,2,2
2014/01/18,9,4,5,8,6,6,4,5,3,3,6,5,11,6,2,4,4,13,22,4,9,12,13,6,4,6,18,0,20,5,23,20,0,15,4,1,26,1,3,13,12,20,1,0,1,44,7,6,5,1,5,2,11,5,6,7,11,24,4,9,3,2,8,2,8,8,1,0,7,37,1,6,19,1,72,7,6,6,2,5,4,6,2,5,2,26,10,8,12,2,40,3,13,18,9,3,1,9,0,4
2014/01/19,9,1,3,3,1,1,1,2,6,10,14,2,4,7,6,10,4,7,27,9,8,6,23,1,4,0,26,3,19,0,17,7,0,11,1,2,30,2,6,11,10,20,10,1,3,41,12,8,3,0,5,7,15,4,2,7,11,27,4,5,2,2,10,11,5,0,2,2,3,37,0,7,17,1,75,2,4,4,2,3,1,2,6,0,5,20,12,10,7,4,23,5,8,8,17,1,0,9,3,3
2014/01/20,16,1,6,5,3,4,0,3,4,8,6,2,9,3,8,12,3,12,22,6,10,17,14,2,0,0,12,1,19,4,15,3,5,1,2,3,22,4,11,12,10,6,0,2,4,29,9,16,6,0,2,5,9,4,4,4,12,17,4,6,4,3,9,10,3,10,0,2,5,22,2,8,2,1,59,0,1,1,1,7,0,4,3,1,2,15,7,9,4,3,22,3,6,12,9,4,1,4,5,2
2014/01/21,11,1,6,4,1,1,2,1,3,4,15,2,6,3,1,6,4,10,12,3,7,12,12,4,0,0,23,3,8,0,8,0,6,4,3,3,21,4,3,14,7,2,1,1,4,26,14,8,2,0,5,2,10,2,1,4,7,13,2,1,12,0,7,3,4,14,2,0,2,20,0,1,12,3,49,0,0,4,1,0,3,4,4,0,2,10,11,11,5,1,15,13,6,19,12,0,2,6,4,1
2014/01/22,9,0,4,10,1,1,12,8,7,7,6,5,2,3,6,10,2,10,26,2,8,12,10,2,0,21,11,1,11,0,16,0,0,4,2,2,26,2,8,5,3,1,1,1,2,29,7,6,4,0,3,6,17,4,2,4,10,14,1,5,0,0,9,1,7,10,0,0,4,27,3,5,14,1,48,3,2,3,1,4,1,3,7,3,3,7,8,4,7,2,14,0,0,7,17,2,0,6,8,1
2014/01/23,6,0,4,5,1,2,2,3,6,4,13,2,4,3,3,2,4,6,13,4,8,6,13,1,4,10,14,1,13,1,23,0,1,4,3,1,16,4,1,9,9,4,2,0,4,24,3,4,4,0,3,6,3,2,0,4,15,15,1,4,1,3,6,5,7,2,0,1,2,21,1,4,12,1,58,0,0,4,0,5,1,4,3,3,3,24,7,8,5,5,14,0,3,17,9,0,1,3,3,1
2014/01/24,8,0,5,7,2,1,5,2,3,1,13,5,0,6,3,11,5,8,20,4,3,9,17,0,3,8,18,4,9,3,10,0,6,8,1,5,22,3,4,3,12,5,2,5,1,31,6,5,4,1,7,6,13,3,1,4,10,15,1,6,0,2,8,6,4,3,2,3,3,29,1,5,9,2,50,2,1,2,0,5,0,6,9,4,1,23,9,9,6,3,17,1,2,19,10,2,0,9,5,1
2014/01/25,11,1,2,8,3,4,5,5,5,9,15,1,4,11,13,22,5,7,26,6,10,14,11,2,1,10,19,5,20,4,17,18,7,6,7,2,30,1,6,5,4,5,7,1,2,53,9,10,6,2,6,6,7,3,2,5,14,26,4,12,2,1,12,5,4,0,0,2,4,35,0,4,18,5,73,1,2,2,2,1,0,4,8,3,2,21,21,7,5,1,32,2,4,4,10,2,5,13,1,0
2014/01/26,10,5,3,4,4,2,3,2,11,3,6,6,3,4,9,12,6,14,25,6,7,2,12,1,7,12,17,4,17,6,13,11,3,6,3,4,29,4,6,8,7,6,2,2,6,44,15,15,6,2,5,6,9,1,4,6,11,18,4,1,3,0,8,8,5,0,2,1,9,40,0,4,19,3,84,9,1,6,4,3,2,7,6,5,2,20,20,9,6,0,43,2,11,25,10,1,3,8,3,5
2014/01/27,30,1,1,4,0,2,4,1,1,4,13,5,3,4,1,12,1,14,16,2,6,0,9,3,4,5,17,0,11,1,15,10,6,2,0,3,16,2,0,8,6,5,0,2,1,36,4,4,0,1,2,5,11,5,2,4,9,15,6,7,0,1,15,11,4,5,3,1,4,18,2,7,14,4,61,48,5,0,1,11,0,4,4,5,2,15,8,6,7,3,15,2,7,15,8,3,1,3,5,1
2014/01/28,5,2,3,1,2,0,2,4,7,2,20,4,12,4,0,5,4,5,0,6,4,1,11,1,3,6,15,1,20,1,12,0,4,5,2,0,14,0,5,7,2,4,2,1,1,42,5,10,0,0,3,3,10,5,1,8,9,14,3,5,3,1,1,3,5,3,1,1,6,20,2,1,9,1,59,20,1,3,5,4,0,4,7,1,1,15,7,6,3,6,12,1,3,9,6,4,4,2,2,2
2014/01/29,3,0,5,5,1,2,3,5,6,1,8,9,3,2,7,7,0,7,0,0,3,9,3,4,3,5,14,6,9,1,21,4,7,3,1,5,16,3,1,4,7,5,3,1,1,27,7,5,1,0,4,4,13,2,1,2,7,10,3,3,3,0,9,1,2,2,0,2,4,29,0,1,7,2,51,20,2,7,2,6,1,4,5,3,1,20,8,8,6,1,15,1,9,12,8,1,1,3,2,2
2014/01/30,7,1,7,2,1,2,1,5,2,3,15,4,17,5,20,1,2,2,0,2,4,0,10,1,2,7,23,0,8,0,15,4,2,4,2,10,14,0,0,8,6,3,2,1,3,30,2,4,6,0,4,3,7,3,7,5,6,13,3,3,4,1,6,7,1,2,0,1,4,23,1,5,13,0,61,24,3,2,0,8,2,3,5,1,1,19,19,17,4,6,17,1,6,22,20,1,3,3,1,1
2014/01/31,9,0,6,5,1,9,5,2,0,7,21,2,19,5,3,6,5,6,0,6,2,9,15,2,4,5,15,1,9,1,11,0,3,6,3,1,18,0,7,7,5,6,2,3,0,37,2,12,1,0,2,5,9,1,1,6,13,13,2,2,2,2,1,8,9,7,0,1,4,27,0,10,10,2,57,20,5,6,4,3,1,2,8,2,1,16,7,9,10,1,30,2,2,31,12,0,2,4,1,1
2014/02/01,7,3,3,5,1,3,2,4,8,2,19,1,9,7,1,12,6,12,31,4,13,9,15,2,4,8,12,2,19,5,15,9,2,13,2,1,16,3,5,9,7,13,5,1,2,47,7,7,4,1,4,5,12,3,1,5,11,26,3,10,5,1,9,4,10,1,0,1,2,32,2,3,14,1,74,37,3,0,3,1,1,8,6,7,2,32,5,7,2,2,24,1,4,24,10,1,0,13,7,3
2014/02/02,17,6,1,12,5,4,4,11,5,8,10,4,5,7,10,12,6,14,27,9,3,14,26,3,3,18,15,0,9,5,20,8,5,19,4,4,48,2,9,8,10,24,8,1,1,20,20,8,6,2,3,9,14,6,2,4,11,19,6,6,4,3,6,5,3,2,1,5,2,28,2,4,22,2,87,41,2,1,4,1,0,7,7,8,5,19,11,9,3,6,20,14,5,13,6,1,3,6,5,1
2014/02/03,15,1,7,3,1,2,2,3,3,9,9,4,12,12,10,12,4,11,24,7,9,10,4,0,2,0,14,3,1,2,18,8,3,4,1,1,22,0,3,11,9,4,2,1,1,35,5,6,6,1,5,8,6,6,1,4,15,16,4,8,4,0,5,10,5,15,1,1,6,36,3,4,14,2,72,59,4,2,5,9,1,2,7,3,4,24,10,10,8,7,21,0,11,0,8,0,2,10,5,3
2014/02/04,10,5,4,2,2,5,1,3,0,6,14,5,13,5,14,8,3,15,37,5,6,12,10,1,6,12,12,5,0,1,14,27,0,1,0,1,17,0,4,8,7,4,2,3,5,32,8,2,1,0,5,6,12,2,0,2,7,18,13,4,1,1,1,1,3,1,0,2,2,25,0,7,16,0,66,45,3,2,3,0,1,4,3,10,3,20,6,8,6,4,19,5,7,19,12,0,4,12,2,1
2014/02/05,6,2,7,1,1,3,1,4,0,6,8,0,12,10,6,15,9,9,31,6,12,10,23,1,1,6,16,2,17,3,23,0,6,6,1,1,23,0,4,10,6,7,5,1,2,30,11,9,3,1,6,7,9,2,2,7,14,14,5,7,13,0,7,5,2,1,1,4,4,29,2,4,14,1,58,34,4,3,1,3,0,8,1,2,3,20,3,8,9,2,0,4,3,15,4,5,1,25,4,3
2014/02/06,9,0,5,2,10,4,4,3,0,2,9,2,3,4,6,8,7,8,32,11,7,6,11,3,2,7,15,2,19,0,10,0,3,6,2,3,25,3,2,3,8,5,0,1,8,29,7,15,4,0,2,9,10,2,2,3,8,18,3,7,2,1,18,4,4,0,1,2,2,25,1,3,11,2,71,39,12,4,4,1,0,5,3,6,1,9,10,10,3,3,0,0,4,22,10,0,1,7,4,0
2014/02/07,7,6,2,14,2,4,3,6,0,3,8,2,3,7,11,12,1,14,22,11,9,8,15,5,3,8,20,7,17,0,13,10,7,3,2,0,21,3,8,8,8,5,5,1,1,28,3,6,4,1,3,9,13,2,0,4,8,23,8,10,3,3,8,3,5,0,1,2,3,19,3,6,9,4,56,36,2,0,0,7,0,8,11,1,2,20,11,4,4,2,0,1,6,9,0,0,1,6,6,3
2014/02/08,21,7,3,8,2,7,6,2,11,5,9,2,7,6,6,11,9,15,42,5,15,13,13,2,3,15,23,1,18,3,16,15,9,5,1,2,34,5,7,14,11,6,8,0,3,65,10,8,6,7,6,5,12,3,0,5,18,21,6,4,3,3,9,10,6,2,6,3,5,51,0,4,16,2,81,65,4,3,2,4,1,5,7,9,3,28,12,12,6,5,25,4,4,50,13,0,2,9,6,4
2014/02/09,16,1,4,12,10,4,4,9,5,6,4,5,7,4,8,18,8,22,18,5,13,19,0,10,5,21,17,6,0,5,23,16,7,9,2,4,19,4,7,10,9,6,6,0,4,39,17,9,7,1,10,10,11,8,0,8,14,22,3,4,9,2,7,19,5,1,2,1,5,52,4,8,24,3,100,41,3,4,3,8,0,7,12,1,4,32,22,6,8,3,37,4,0,76,16,0,3,10,3,0
2014/02/10,9,3,5,6,2,4,1,1,17,3,12,5,13,10,16,17,1,10,31,10,12,10,0,4,4,0,17,1,26,1,15,7,6,5,3,4,0,2,22,10,4,4,1,2,2,39,18,9,2,4,4,4,7,3,0,8,12,23,18,8,2,0,6,6,6,3,9,0,5,31,4,1,21,0,69,21,2,3,4,1,4,10,10,2,1,18,0,19,3,1,18,1,0,7,13,3,0,19,2,2
2014/02/11,4,3,3,1,2,3,12,5,0,1,7,0,4,1,7,9,3,7,15,5,5,8,9,3,2,0,10,3,10,0,28,5,1,8,0,2,25,3,8,9,5,4,3,0,1,35,5,10,5,0,2,5,8,3,0,2,7,15,9,5,12,0,6,12,10,6,1,8,6,20,2,7,11,5,74,27,6,4,3,6,1,9,4,0,4,18,9,10,12,5,33,0,9,0,7,3,3,6,4,2
2014/02/12,5,2,7,5,4,1,5,8,0,8,25,2,10,4,6,8,2,19,13,1,9,3,15,0,2,14,20,0,8,3,16,3,6,10,0,3,14,10,6,10,7,1,1,1,2,36,3,6,4,0,4,5,4,1,3,5,11,15,4,9,0,0,1,6,6,1,0,3,4,35,0,6,14,4,67,39,8,1,3,0,0,2,4,1,3,26,4,7,4,2,22,1,21,0,7,2,0,7,4,4
2014/02/13,10,2,8,3,1,4,0,3,8,8,8,4,7,6,3,6,2,9,30,3,7,9,8,1,6,10,14,1,14,6,10,9,6,4,4,3,14,6,3,10,7,7,2,0,1,65,14,11,7,0,1,4,9,8,2,4,12,20,2,10,2,1,4,3,4,1,1,9,6,47,1,4,12,1,116,57,4,3,1,6,0,2,9,7,3,26,8,10,5,5,26,1,4,169,12,1,0,5,5,1
2014/02/14,11,1,7,4,0,2,2,15,0,14,15,5,11,8,4,8,3,2,14,2,4,10,14,0,1,8,14,1,10,0,8,13,6,8,2,0,21,5,2,6,10,4,2,0,1,47,16,7,5,2,1,5,5,2,2,2,10,15,2,7,2,2,3,3,5,2,0,2,9,54,0,1,10,4,80,32,9,2,3,6,0,2,6,4,4,18,5,4,0,2,18,2,2,4,6,3,2,1,2,1
2014/02/15,7,1,8,6,0,2,3,0,7,1,12,6,8,5,3,13,7,9,28,7,8,15,12,2,5,15,10,2,16,0,18,5,3,5,0,6,29,1,5,8,7,7,3,0,5,41,5,6,6,0,4,6,9,4,1,5,15,26,2,1,0,1,4,6,9,0,3,4,3,36,1,3,6,0,67,44,4,8,3,1,3,8,7,2,3,25,11,9,13,2,24,1,6,12,11,0,2,6,4,6
2014/02/16,11,4,5,8,2,4,4,1,5,1,8,4,9,1,6,8,3,17,20,8,15,7,14,0,3,3,32,4,14,4,17,1,5,7,2,7,29,4,4,16,10,5,0,0,2,55,7,7,4,1,2,7,14,2,1,6,6,13,1,4,3,0,10,5,7,1,1,0,10,44,7,5,17,2,83,55,1,1,1,0,1,17,4,2,0,17,8,3,5,2,34,4,2,4,13,7,1,7,2,3
2014/02/17,6,4,2,7,2,3,7,1,3,5,6,4,11,6,12,13,3,8,28,5,14,11,10,6,2,5,10,3,15,2,20,7,6,4,4,4,29,5,5,7,4,1,4,0,0,45,5,6,3,0,4,4,11,3,6,3,13,15,3,12,3,1,5,9,5,5,2,4,9,36,0,6,13,2,76,45,2,1,4,6,1,5,9,2,5,20,8,6,2,6,30,5,9,0,8,0,0,10,6,4
2014/02/18,7,1,3,5,1,5,12,2,0,4,10,4,7,2,11,7,4,5,17,3,11,4,13,4,3,7,11,0,15,4,24,3,6,4,0,0,22,2,10,13,7,2,2,1,2,34,8,4,6,0,2,9,16,5,1,5,14,11,6,7,0,2,3,6,5,4,0,2,6,33,0,2,9,1,64,44,1,2,2,4,1,14,7,1,3,9,17,19,4,3,19,3,5,9,9,0,0,4,8,1
2014/02/19,9,3,13,4,2,0,3,0,0,3,4,1,7,5,5,4,2,4,17,3,5,0,22,2,2,3,11,2,11,1,20,3,4,3,1,1,17,2,2,14,9,2,1,0,3,37,7,5,3,1,1,4,8,2,5,4,10,10,2,5,47,0,6,9,6,0,2,1,7,28,1,7,13,3,35,41,1,2,2,7,2,2,4,5,1,16,6,7,2,2,25,0,3,26,11,2,0,11,4,8
2014/02/20,9,5,7,9,4,6,1,2,0,2,15,1,7,7,14,9,4,10,16,3,8,6,3,1,2,4,14,9,9,1,16,2,4,2,1,2,16,1,2,8,7,2,0,1,2,37,4,13,4,0,5,3,10,1,5,4,5,15,5,4,1,0,11,5,2,0,0,0,4,23,1,4,17,2,79,35,3,3,1,0,1,7,10,1,7,10,10,12,4,1,24,0,3,104,7,3,0,3,1,3
2014/02/21,3,0,6,4,2,6,0,7,0,8,12,3,7,6,2,11,2,10,18,7,6,3,8,1,1,3,22,4,12,2,15,0,4,5,1,7,24,2,4,9,7,6,3,1,1,61,4,14,5,0,4,6,6,3,3,4,9,22,3,5,0,4,8,6,4,7,3,3,6,46,3,6,21,1,68,44,0,5,1,6,0,0,7,1,4,19,12,13,2,2,24,0,5,22,15,3,0,4,1,1
2014/02/22,11,4,3,5,0,1,2,2,6,5,17,1,3,2,14,8,3,9,24,7,6,4,8,4,4,6,17,3,18,2,14,16,6,3,2,2,18,6,4,12,20,8,5,1,6,57,12,7,9,1,2,4,9,6,1,4,16,30,8,8,2,1,7,2,5,3,2,2,6,47,0,2,14,2,75,42,3,2,2,5,3,11,6,3,1,29,15,7,4,2,31,4,6,15,13,2,0,7,5,1
2014/02/23,10,0,1,9,0,5,7,7,3,2,8,6,2,7,12,7,3,13,24,9,9,14,7,8,2,3,15,0,15,2,15,15,3,5,1,3,31,8,8,8,11,6,4,2,0,50,11,8,4,1,3,7,18,2,1,5,10,15,5,9,0,1,3,12,3,0,1,4,5,50,4,6,16,3,93,54,1,1,5,1,1,7,8,6,5,16,6,16,2,7,31,1,7,1,15,2,3,9,5,5
2014/02/24,6,0,3,0,1,2,8,11,0,1,21,0,3,5,5,14,3,3,24,2,7,8,10,3,0,14,23,0,15,2,11,7,4,3,0,2,26,6,3,5,9,3,3,4,3,38,5,4,0,1,5,5,10,0,1,8,11,16,6,5,2,1,6,5,12,30,3,3,9,46,3,9,9,1,63,40,2,5,1,0,0,3,5,4,0,20,15,17,2,4,17,0,11,0,18,0,8,0,3,2
2014/02/25,8,1,3,4,4,6,1,1,2,7,12,4,9,4,7,5,2,7,16,2,7,1,14,1,2,15,15,1,9,1,20,0,3,7,0,1,26,5,5,4,7,5,3,1,0,45,6,7,3,1,3,5,9,4,2,3,8,22,4,5,2,0,8,5,3,10,1,1,1,25,0,5,8,1,66,27,0,3,0,3,2,4,7,4,1,16,6,14,2,0,24,3,11,42,14,0,3,3,5,0
2014/02/26,1,1,2,3,6,11,7,3,6,5,6,2,2,3,0,8,2,9,9,0,8,10,8,1,1,5,15,1,7,3,15,3,6,5,1,3,13,1,7,3,5,1,1,3,4,17,11,4,1,3,8,5,6,0,2,6,9,13,2,6,2,1,9,3,1,4,3,3,2,26,0,1,14,4,37,27,0,2,0,6,0,5,7,1,0,14,2,7,12,4,10,8,4,14,13,1,2,9,4,2
2014/02/27,5,1,3,0,2,1,4,3,0,1,8,2,7,2,4,9,3,9,18,3,3,0,8,0,3,4,14,5,5,2,21,3,3,1,0,4,18,0,3,9,9,3,1,0,1,37,8,6,2,0,6,7,8,1,8,5,11,19,2,7,1,0,2,5,1,11,2,4,6,44,2,4,8,2,62,35,1,2,3,2,2,5,8,2,0,16,5,6,2,2,13,0,7,14,9,1,0,4,3,2
2014/02/28,12,2,5,3,1,3,11,2,5,5,12,0,7,4,5,4,0,4,17,7,8,4,13,0,2,4,13,1,8,2,8,0,7,4,3,5,18,1,0,8,6,5,2,2,1,24,10,5,1,1,2,6,6,2,5,4,9,16,4,3,3,0,6,6,2,1,7,1,2,26,0,6,10,2,51,25,2,2,2,4,5,4,8,3,0,19,8,9,6,3,27,0,2,6,14,0,2,3,2,0
2014/03/01,12,9,10,5,3,5,2,3,7,5,13,7,10,15,6,18,5,14,25,5,9,8,12,2,4,4,16,1,26,8,23,3,1,4,2,2,25,4,7,10,11,7,6,1,3,60,7,9,0,1,2,7,10,2,15,5,12,28,2,6,6,2,2,4,2,0,4,4,7,35,1,6,18,3,87,47,1,4,1,6,5,10,5,5,2,25,16,17,8,7,51,2,1,51,16,3,0,7,1,1
2014/03/02,5,2,8,5,2,1,3,7,3,9,16,6,12,6,6,15,2,15,37,9,8,19,24,8,0,6,18,2,13,0,17,8,6,7,2,3,26,5,12,12,18,7,5,0,5,51,20,14,4,1,10,10,17,7,5,5,12,24,6,10,4,1,5,10,3,2,5,5,7,54,3,8,17,4,78,55,1,8,6,1,1,8,11,4,5,32,20,20,4,2,36,4,21,40,13,1,5,6,2,2
2014/03/03,7,1,5,3,0,1,11,4,1,5,14,2,11,6,15,18,10,9,45,7,9,12,7,5,1,2,21,6,17,2,21,13,14,2,0,1,17,1,5,8,8,6,4,0,2,28,8,12,6,1,10,10,16,3,4,4,21,11,4,8,2,10,6,1,5,4,7,2,7,37,3,2,15,4,65,60,9,2,2,0,6,14,11,10,2,22,14,13,3,0,17,0,10,33,14,0,2,6,0,3
2014/03/04,12,0,2,3,2,4,2,7,0,9,26,2,4,4,1,9,4,13,31,2,1,3,21,5,0,11,19,6,23,0,19,8,1,3,3,0,18,3,5,12,7,4,2,2,0,38,2,3,5,5,2,7,9,5,3,0,17,19,4,7,3,1,4,8,2,1,1,0,4,32,0,7,15,1,84,42,1,2,8,0,5,7,9,3,2,25,13,13,8,3,24,2,10,61,12,0,2,7,7,2
2014/03/05,9,1,7,1,2,3,7,3,0,5,10,1,8,5,4,10,0,10,20,2,8,7,12,3,4,6,11,3,24,3,18,7,5,1,0,1,16,4,4,5,7,3,4,2,2,53,6,4,3,3,7,4,14,1,7,4,11,15,3,9,4,1,3,5,2,9,4,4,4,42,0,4,7,2,63,38,2,3,3,0,6,5,6,2,1,25,16,12,6,3,18,1,13,18,6,0,1,5,0,0
2014/03/06,10,3,8,4,7,10,6,3,0,8,12,4,6,4,10,10,2,5,25,4,14,7,2,1,4,4,16,1,17,0,11,8,0,3,0,4,15,3,1,8,4,2,1,0,4,35,3,4,1,1,3,6,9,1,7,5,17,12,2,8,4,1,8,6,4,4,1,1,2,42,1,10,10,4,79,39,3,7,1,0,2,6,7,1,0,20,4,6,4,4,23,6,7,23,14,0,0,8,5,1
2014/03/07,12,4,5,0,5,3,11,1,4,3,11,0,6,6,3,12,5,11,21,4,12,11,16,10,3,2,21,5,24,0,9,10,6,2,1,4,21,4,4,17,3,3,1,1,3,48,5,5,4,0,7,4,9,1,11,4,17,15,3,7,2,3,13,13,4,1,2,2,5,37,1,2,21,3,72,40,0,5,2,0,8,8,16,3,1,19,7,6,1,2,27,3,24,24,14,3,1,7,5,5
2014/03/08,10,3,5,3,2,2,3,2,7,4,12,1,5,4,6,12,5,13,19,3,14,8,23,8,4,7,18,2,12,1,15,7,6,2,2,4,37,7,7,10,10,9,6,1,1,68,2,5,1,1,7,11,9,7,10,1,22,22,1,9,5,1,12,6,8,0,4,0,5,47,1,4,11,0,78,47,4,1,0,0,4,9,9,5,0,20,16,20,6,6,36,0,4,30,10,0,3,5,7,1
2014/03/09,14,3,5,7,2,8,3,2,10,4,12,3,15,12,17,22,2,16,33,10,9,6,21,3,4,9,20,0,24,0,15,5,6,2,1,4,34,0,5,17,13,5,4,0,3,97,8,14,7,3,11,7,12,11,15,4,23,36,2,8,1,2,8,5,8,2,1,6,5,43,2,7,21,1,97,57,0,4,2,6,8,12,7,2,1,35,9,13,5,7,47,3,6,23,17,0,4,2,10,4
2014/03/10,4,3,2,4,7,3,6,5,7,2,3,3,17,7,24,15,4,18,36,4,12,20,13,2,3,13,21,0,23,1,17,8,4,1,2,2,30,5,5,10,7,1,2,1,1,43,7,16,1,3,14,5,13,11,6,2,19,22,10,4,1,3,13,9,6,34,5,3,3,34,3,3,16,3,94,39,2,2,2,6,7,13,12,3,1,36,15,14,12,5,22,3,11,15,7,2,2,9,8,1
2014/03/11,11,1,5,1,4,4,1,3,2,4,10,1,16,5,12,10,4,12,27,1,3,2,5,1,2,0,10,1,11,2,15,18,2,6,1,3,22,5,14,14,8,4,2,3,3,50,15,8,4,4,7,4,22,3,4,3,14,20,2,4,2,0,8,3,1,9,6,2,5,40,3,3,15,1,72,41,3,0,3,0,3,12,11,5,4,24,13,11,5,4,15,0,5,10,16,3,3,22,1,4
2014/03/12,5,1,4,6,1,3,14,1,2,2,22,20,6,6,0,14,4,3,22,2,7,8,14,3,6,11,14,1,18,1,14,2,2,5,6,3,5,0,4,13,10,3,3,0,0,53,4,5,1,2,6,4,9,1,2,4,12,18,2,5,2,2,5,7,3,2,3,4,5,35,0,2,7,1,68,25,5,0,3,0,3,4,15,2,2,27,16,11,2,4,31,1,5,29,7,3,0,1,3,2
2014/03/13,4,11,3,4,0,4,3,2,0,5,5,2,13,4,10,9,3,5,20,6,5,7,13,3,1,5,21,0,15,0,31,2,1,1,3,4,0,1,4,5,13,0,0,3,0,42,9,6,6,0,6,7,8,5,13,4,12,24,2,9,5,3,14,5,3,2,1,0,3,37,2,2,12,0,80,29,1,0,0,0,12,4,11,2,3,9,9,11,0,0,22,5,7,28,8,0,1,0,2,4
